n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,model_key,architecture,train_setting,metric,mean_additive,mean_substitutive,positive_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,context_hit@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.11558590863955663,0.149009776026522,0.2558513793204472,0.45176973032765355,0.258936,0.47552717154447016,10.101878271893817,5.913515935196129e-22,31289.0,8.733258073409796e-20,0.09340006430832173,0.13701226455685908,0.9411052392474194,3.5231933878925664e-13,shapiro,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,context_ndcg@5,0.8374359917538513,0.7218500831142949,additive higher than substitutive; check metric_direction,higher_is_better,8.456327787330464e-20,1.240122646424191e-17
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,context_hit@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.11558590863955663,0.149009776026522,0.2558513793204472,0.45176973032765355,0.258936,0.47552717154447016,10.101878271893817,5.913515935196129e-22,31289.0,8.733258073409796e-20,0.09340006430832173,0.13701226455685908,0.9411052392474194,3.5231933878925664e-13,shapiro,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,context_ndcg@10,0.8374359917538513,0.7218500831142949,additive higher than substitutive; check metric_direction,higher_is_better,8.456327787330464e-20,1.240122646424191e-17
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,retrieval_mrr,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,retrieval_hit@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,retrieval_ndcg@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,retrieval_hit@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,retrieval_ndcg@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,retrieval_hit@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,retrieval_ndcg@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,retrieval_hit@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_clean_matched,T5-base,clean_matched,retrieval_ndcg@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.03593703350576116,0.03465131297323504,0.07890747182240816,0.4554325804106647,0.281388,0.48260279441117765,10.183782089663854,2.950442823508768e-22,32402.0,8.745743754686133e-21,0.0289396032145589,0.04265915720089178,0.9928580398920499,0.017559243694295106,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,rouge1,0.2828272382821354,0.24689020477637427,additive higher than substitutive; check metric_direction,higher_is_better,4.2781420940877135e-20,1.2768785881841754e-18
500,0.01956839766434726,0.015254753898491735,0.0451170111137954,0.43372548804244354,0.277776,0.4794421952316689,9.698396748371758,1.7227246691028448e-20,31823.0,2.6279188875433075e-20,0.015598456472633518,0.023377509962243245,0.9631555629785493,7.196768526783363e-10,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,rouge2,0.06272689552851594,0.043158497864168685,additive higher than substitutive; check metric_direction,higher_is_better,2.2395420698336984e-18,3.810482386937796e-18
500,0.015539737555122864,0.016119438381408654,0.04187986946880177,0.3710550618286699,0.208456,0.3976753507014028,8.297043416442934,1.0030362056578056e-15,37570.0,1.3919462573021405e-14,0.0118763267474378,0.01917855122127284,0.993730278846583,0.03641647372082868,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,rougeL,0.1688694791139185,0.15332974155879567,additive higher than substitutive; check metric_direction,higher_is_better,9.629147574314934e-14,1.3362684070100548e-12
500,0.015539737555122864,0.016119438381408654,0.04187986946880177,0.3710550618286699,0.208456,0.3976753507014028,8.297043416442934,1.0030362056578056e-15,37570.0,1.3919462573021405e-14,0.0118763267474378,0.01917855122127284,0.993730278846583,0.03641647372082868,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,rougeLsum,0.1688694791139185,0.15332974155879567,additive higher than substitutive; check metric_direction,higher_is_better,9.629147574314934e-14,1.3362684070100548e-12
500,0.008417339682579041,0.0071544349193573,0.016999263867059296,0.49515906973418594,0.279752,0.5342754491017964,11.072093396011986,1.2541520315938065e-25,29166.0,4.1255574219739427e-25,0.006926514756679535,0.009880802264809608,0.9725598545378398,4.5809054236212793e-08,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,bertscore_f1,0.827397448182106,0.818980108499527,additive higher than substitutive; check metric_direction,higher_is_better,1.9690186896022762e-23,6.848425320476745e-23
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,entity_f1_ref,0.0,0.0,additive higher than substitutive; check metric_direction,higher_is_better,,
0,,,,,,,,,,,,,,,,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,source_supported_entity_rate,0.0,0.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,-0.002,0.0,0.10008012821798468,-0.019983987187184624,-0.002,-0.2,-0.4468555381202964,0.6551732439710347,6.0,0.6547208460185769,-0.01,0.006,0.08496369426515094,1.858141239697694e-43,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,unsupported_entity_rate,0.004,0.006,additive higher than substitutive; check metric_direction,lower_is_better,1.0,1.0
500,0.017203361344537815,0.0,0.11162209332750844,0.15412147211808447,0.036064,0.7720797720797721,3.446260884483754,0.0006163801179007897,40.0,0.0005622042080040665,0.008079136321195144,0.02761000466853407,0.23250723584246036,5.914350600216455e-41,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,number_f1_ref,0.022314472455648927,0.0051111111111111105,additive higher than substitutive; check metric_direction,higher_is_better,0.033900906484543435,0.030921231440223657
500,-0.010642647499251274,0.0,0.13325050292967133,-0.07986947339979938,-0.017996,-0.3675889328063241,-1.7859357184906268,0.07471678004053155,80.0,0.12937732129333313,-0.022631734800838577,0.00039116801437555826,0.20656352116566823,2.0166142331899502e-41,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,unsupported_number_rate,0.007335130278526504,0.017977777777777777,additive higher than substitutive; check metric_direction,lower_is_better,1.0,1.0
500,0.01993595155740325,0.018750000000000044,0.16314996194701734,0.12219403130401842,0.087436,0.1381477815067887,2.7323416044052244,0.006511588518761867,53543.0,0.007557981785516209,0.005601910514994421,0.03409012641290092,0.9827004204417101,1.1496084998664055e-05,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,source_token_support_rate,0.8253530154003824,0.8054170638429793,additive higher than substitutive; check metric_direction,higher_is_better,0.26533667007383555,0.29476128963513215
500,0.012814935026793215,0.010075295075295032,0.153409912703768,0.08353394380413111,0.057768,0.09872545090180361,1.8678757677468456,0.06236529675360157,56217.0,0.05602346855101914,-0.000738861275909099,0.02599817860791965,0.9768742203124335,4.081906510761098e-07,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,sentence_support_proxy,0.8325689748637656,0.8197540398369721,additive higher than substitutive; check metric_direction,higher_is_better,1.0,1.0
500,0.01506801247787865,0.014697287338796716,0.11318909075010639,0.13312248007314686,0.110144,0.16000676050896975,2.976709147769176,0.0030551073659843787,52185.0,0.001975674544981164,0.005398167155571004,0.024898268739395022,0.9970584142184512,0.5100966373410676,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,distinct_1,0.690383475028092,0.6753154625502134,additive higher than substitutive; check metric_direction,higher_is_better,0.1435900462012658,0.09285670361411472
500,0.007205145945658753,0.006849860613301451,0.04849450051684947,0.14857655752440047,0.1033,0.17255220084332565,3.3222728248746733,0.0009583862051473182,48960.5,0.0009805815457467628,0.0029189539817819007,0.011524643072748699,0.9943990618202638,0.06391338081805346,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,distinct_2,0.9556102987989887,0.94840515285333,additive higher than substitutive; check metric_direction,higher_is_better,0.05169730398792211,0.051881297155057064
500,-0.007205145945658754,-0.006849860613301471,0.04849450051684946,-0.1485765575244005,-0.1033,-0.17257755131357685,-3.322272824874674,0.0009583862051473181,48959.0,0.0009788923991520201,-0.011524643072748702,-0.0029189539817819055,0.9943990618202638,0.06391338081805346,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,repetition_2gram_rate,0.044389701201011246,0.05159484714667001,additive higher than substitutive; check metric_direction,lower_is_better,0.05169730398792211,0.051881297155057064
500,-0.016007706408532822,-0.014476765684703463,0.216556745125773,-0.07391922333906423,-0.055192,-0.08513373253493015,-1.652884082301366,0.09898344013804657,57293.5,0.09905938128393456,-0.03485178805167166,0.0032410900528734286,0.9982978316527047,0.909929882388381,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,novel_2gram_ratio,0.43490066849325676,0.45090837490178953,additive higher than substitutive; check metric_direction,higher_is_better,1.0,1.0
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_precision@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_recall@1,0.33333333333333326,1.0,additive higher than substitutive; check metric_direction,higher_is_better,0.0,2.015144326509468e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_precision@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_recall@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_precision@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_recall@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_precision@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_recall@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.264,0.0,0.6535734974991463,0.40393314754985893,0.264,0.532258064516129,9.032219762869373,3.68106096117867e-18,7221.0,5.203212843281495e-17,0.208,0.322,0.7782081009569243,1.7702339677134978e-25,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_precision@1,0.576,0.312,additive higher than substitutive; check metric_direction,higher_is_better,4.655737846971793e-16,6.451983925669054e-15
500,-0.12000000000000002,0.0,0.4810365116958404,-0.24946131339792368,0.084288,-0.39547900251536705,-5.578124545141364,3.991012867929811e-08,18145.0,6.392103540785167e-11,-0.16266666666666668,-0.07866666666666669,0.7925800198736883,9.42050432304061e-25,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_recall@1,0.192,0.312,additive higher than substitutive; check metric_direction,higher_is_better,2.8336191362301658e-06,4.7301566201810235e-09
500,0.26666666666666666,0.3333333333333333,0.19225715726059392,1.3870311538270317,0.714,1.0,31.014959468672103,1.7546302340858346e-118,0.0,3.2578766310976975e-72,0.25,0.284,0.7439037668183626,4.484840464673956e-27,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_precision@3,0.6,0.33333333333333326,additive higher than substitutive; check metric_direction,higher_is_better,3.158334421354502e-116,5.864177935975855e-70
500,-0.4000000000000001,-0.33333333333333337,0.19225715726059395,-2.0805467307405476,-0.914,-1.0,-46.522439203008155,1.3482720896047679e-183,0.0,7.477094126262195e-84,-0.41666666666666674,-0.38266666666666677,0.7439037668183623,4.484840464673891e-27,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_recall@3,0.6,1.0,additive higher than substitutive; check metric_direction,higher_is_better,2.5347515284569636e-181,1.4056936957372927e-81
500,0.2666666666666666,0.26666666666666666,5.55667457882371e-17,4799033358601272.0,1.0,1.0,1.073096481612157e+17,0.0,0.0,9.505397766554096e-111,0.2666666666666666,0.2666666666666666,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_precision@5,0.5999999999999999,0.33333333333333326,additive higher than substitutive; check metric_direction,higher_is_better,0.0,2.015144326509468e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_recall@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.2666666666666666,0.26666666666666666,5.55667457882371e-17,4799033358601272.0,1.0,1.0,1.073096481612157e+17,0.0,0.0,9.505397766554096e-111,0.2666666666666666,0.2666666666666666,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_precision@10,0.5999999999999999,0.33333333333333326,additive higher than substitutive; check metric_direction,higher_is_better,0.0,2.015144326509468e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_recall@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.176,0.08333333333333334,0.37590771903015363,0.4682000158285711,0.352176,0.6047520201645785,10.469270624591626,2.542880382573441e-23,10663.0,5.196419472721118e-22,0.143,0.209,0.8868084183237588,1.075937095161331e-18,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_mrr,0.773,0.597,additive higher than substitutive; check metric_direction,higher_is_better,3.814320573860161e-21,7.794629209081677e-20
500,0.264,0.0,0.6535734974991463,0.40393314754985893,0.264,0.532258064516129,9.032219762869373,3.68106096117867e-18,7221.0,5.203212843281495e-17,0.208,0.322,0.7782081009569243,1.7702339677134978e-25,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_hit@1,0.576,0.312,additive higher than substitutive; check metric_direction,higher_is_better,4.655737846971793e-16,6.451983925669054e-15
500,0.264,0.0,0.6535734974991463,0.40393314754985893,0.264,0.532258064516129,9.032219762869373,3.68106096117867e-18,7221.0,5.203212843281495e-17,0.208,0.322,0.7782081009569243,1.7702339677134978e-25,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_ndcg@1,0.576,0.312,additive higher than substitutive; check metric_direction,higher_is_better,4.655737846971793e-16,6.451983925669054e-15
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_hit@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,-0.10560765259695791,-0.10020847959421408,0.301651985692009,-0.3500976542709877,-0.144344,-0.39106047326906224,-7.828421537131482,2.982692548547109e-14,36477.0,6.547999428052145e-14,-0.13190236281226256,-0.07896099636686456,0.9800579808868656,2.377061024724447e-06,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_ndcg@3,0.5941228850959089,0.6997305376928669,additive higher than substitutive; check metric_direction,higher_is_better,2.773904070148811e-12,5.827719490966409e-12
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_hit@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.12445843750200311,0.149009776026522,0.2410711619622204,0.5162726080090313,0.342712,0.5256792287467134,11.544206464292966,1.7325556523373962e-27,28413.0,7.198442646075387e-24,0.1032553884864341,0.14537672776800709,0.9583394266438413,1.1025659843170193e-10,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_ndcg@5,0.82418897519487,0.6997305376928669,additive higher than substitutive; check metric_direction,higher_is_better,2.8760423828800776e-25,1.173346151310288e-21
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_hit@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.12445843750200311,0.149009776026522,0.2410711619622204,0.5162726080090313,0.342712,0.5256792287467134,11.544206464292966,1.7325556523373962e-27,28413.0,7.198442646075387e-24,0.1032553884864341,0.14537672776800709,0.9583394266438413,1.1025659843170193e-10,shapiro,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_ndcg@10,0.82418897519487,0.6997305376928669,additive higher than substitutive; check metric_direction,higher_is_better,2.8760423828800776e-25,1.173346151310288e-21
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_mrr,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_hit@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_ndcg@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_hit@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_ndcg@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_hit@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_ndcg@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_hit@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_ndcg@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.03754958395764483,0.031226743473241184,0.0782992593365626,0.47956499557985843,0.29352,0.5028982035928143,10.723399297459498,2.7691800436707668e-24,31131.0,1.9676808944658811e-22,0.030746438599536585,0.044378621392566896,0.9958552729516781,0.21216323276344068,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,rouge1,0.2767259360161737,0.2391763520585289,additive higher than substitutive; check metric_direction,higher_is_better,4.236845466816273e-22,3.0105517685327984e-20
500,0.0180456986434888,0.013452098218226932,0.0434725356540545,0.4151057299048015,0.276504,0.4329227065090124,9.282046299168035,5.075934120757429e-19,34387.0,8.767141551281721e-17,0.014361036547290276,0.021922522847339573,0.9681542463639468,5.971632567070639e-09,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,rouge2,0.06075668015700498,0.04271098151351618,additive higher than substitutive; check metric_direction,higher_is_better,6.547955015777083e-17,9.819198537435527e-15
500,0.01639907864879109,0.01454504202981189,0.04280841761714944,0.3830807014511434,0.228604,0.4107061725189849,8.56594489313059,1.3418797669550457e-16,36317.0,2.2741051611620882e-15,0.012735195263042065,0.020126417257724145,0.9881543015629979,0.00044482806888289736,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,rougeL,0.16711379468775006,0.15071471603895895,additive higher than substitutive; check metric_direction,higher_is_better,1.3284609692854953e-14,2.2286230579388465e-13
500,0.01639907864879109,0.01454504202981189,0.04280841761714944,0.3830807014511434,0.228604,0.4107061725189849,8.56594489313059,1.3418797669550457e-16,36317.0,2.2741051611620882e-15,0.012735195263042065,0.020126417257724145,0.9881543015629979,0.00044482806888289736,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,rougeLsum,0.16711379468775006,0.15071471603895895,additive higher than substitutive; check metric_direction,higher_is_better,1.3284609692854953e-14,2.2286230579388465e-13
500,0.00877070438861847,0.007418930530548096,0.016240861469449558,0.5400393572174057,0.300696,0.5590259481037925,12.07564713263411,1.2403201264163456e-29,27616.0,2.457361971482798e-27,0.007364701798558235,0.010195042148232459,0.9912407419464183,0.004692914086826845,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,bertscore_f1,0.8265155454874039,0.8177448410987854,additive higher than substitutive; check metric_direction,higher_is_better,2.0837378123794606e-27,4.1037944923762727e-25
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,entity_f1_ref,0.0,0.0,additive higher than substitutive; check metric_direction,higher_is_better,,
0,,,,,,,,,,,,,,,,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,source_supported_entity_rate,,,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,unsupported_entity_rate,0.0,0.0,additive higher than substitutive; check metric_direction,lower_is_better,,
500,0.010516339869281046,0.0,0.09551157227278649,0.11010539999536162,0.026012,0.5669515669515669,2.4620315907943358,0.014152260004889063,76.0,0.011430950784630797,0.002601942110177405,0.019437042483660127,0.2325230372306969,5.918281301761493e-41,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,number_f1_ref,0.017666666666666664,0.0071503267973856205,additive higher than substitutive; check metric_direction,higher_is_better,0.5519381401906734,0.41842029833501726
500,-0.007266666666666668,0.0,0.10859944193543764,-0.06691255992813205,-0.006124,-0.4117647058823529,-1.4962103254783172,0.13523104040913167,40.0,0.1459650145809028,-0.017333333333333333,0.0017166666666666658,0.16671451648298186,4.0813933187101145e-42,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,unsupported_number_rate,0.005316666666666667,0.012583333333333332,additive higher than substitutive; check metric_direction,lower_is_better,1.0,1.0
500,0.016869836296392073,0.013950386092763833,0.13556526459604676,0.12444069907332307,0.089788,0.14255816020621723,2.782578622955455,0.005597239020316078,53055.5,0.005892292854109805,0.0048480768758774224,0.028759590302002695,0.9909582655779915,0.003747970698197686,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,source_token_support_rate,0.8470319046389693,0.8301620683425773,additive higher than substitutive; check metric_direction,higher_is_better,0.24409939445277878,0.2356917141643922
500,0.01057879844337411,0.012071262071261968,0.13051718522509234,0.08105291594459166,0.065072,0.10591616766467066,1.8123982982668356,0.0705255374532472,55992.0,0.04016168882437854,-0.0010605463047217885,0.022002493731403665,0.9869789113473911,0.00019210663877017374,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,sentence_support_proxy,0.8510879478581279,0.8405091494147537,additive higher than substitutive; check metric_direction,higher_is_better,1.0,1.0
500,-0.0008513207166990904,0.0008480611369762192,0.10234560178356578,-0.008318097718545947,-0.006224,0.007766537090244746,-0.1859983194215465,0.8525216641336942,61643.0,0.8806285125514188,-0.009945154089963052,0.007970544748840206,0.996143917477004,0.2658490085424017,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,distinct_1,0.6948993024477079,0.6957506231644068,additive higher than substitutive; check metric_direction,higher_is_better,1.0,1.0
500,0.001211357522025201,0.0,0.045251322228148046,0.02676954975851933,0.023492,0.031070118153970445,0.5985853298711231,0.5497210535106667,57568.0,0.5524441066892813,-0.002748979491647149,0.005192176935383401,0.9959701796910767,0.2322816505251833,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,distinct_2,0.9573138449654042,0.956102487443379,additive higher than substitutive; check metric_direction,higher_is_better,1.0,1.0
500,-0.0012113575220252012,0.0,0.045251322228148046,-0.026769549758519338,-0.023492,-0.031036456054128657,-0.5985853298711232,0.5497210535106667,57570.0,0.5528746920845665,-0.0051921769353834015,0.002748979491647149,0.9959701796910749,0.23228165052486194,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,repetition_2gram_rate,0.042686155034595795,0.04389751255662099,additive higher than substitutive; check metric_direction,lower_is_better,1.0,1.0
